"","province","s_it","g_it","a_it","r_it","eci"
"3458","Raetia",2,2,3,2,-0.260203317499773
"3459","Noricum",2,2,3,2,-0.24765099264212
"3460","Apulia et Calabria (Regio II)",2,2,3,2,-0.12158102565735
"3461","Aemilia (Regio VIII)",2,2,3,2,-0.0941657159692549
"3462","Umbria (Regio VI)",2,2,3,2,-0.00896205215195108
"3463","Mauretania Tingitana",2,2,3,2,0.000866585667235262
"3464","Liguria (Regio IX)",2,2,3,2,0.238328511202848
"3465","Galatia",2,2,3,2,0.398871311364925
"3466","Syria",2,2,3,2,0.400639621435256
"3467","Samnium (Regio IV)",2,2,3,2,0.436796963310289
"3468","Bruttium et Lucania (Regio III)",2,2,3,2,0.618114597313535
"3469","Numidia",2,2,3,2,0.620175083968635
"3470","Etruria (Regio VII)",2,2,3,2,0.635315806693036
"3471","Picenum (Regio V)",2,2,3,2,0.715488192641512
"3472","Mauretania Caesariensis",2,2,3,2,0.774484774435917
"3473","Achaia",2,2,3,2,0.852007546236981
"3474","Dacia",2,2,3,2,0.968717210649511
"3475","Asia",2,2,3,2,1.12804533926504
"3476","Macedonia",2,2,3,2,1.22010928281227
"3477","Sicilia",2,2,3,2,1.31706079923297
"3478","Baetica",2,2,3,2,1.42283843380309
"3479","Latium et Campania (Regio I)",2,2,3,2,2.10109210426335
"3480","Africa Proconsularis",2,2,3,2,2.57221894862759
"3481","Germania Superior",2,2,3,3,-1.79277886506973
"3482","Lusitania",2,2,3,3,-1.64713550247443
"3483","Germania Inferior",2,2,3,3,-1.34045304292781
"3484","Narbonensis",2,2,3,3,-1.30721782731685
"3485","Transpadana (Regio XI)",2,2,3,3,-1.25226197837703
"3486","Aquitania",2,2,3,3,-1.15319146108487
"3487","Belgica",2,2,3,3,-1.10468666798248
"3488","Pannonia Superior",2,2,3,3,-0.993959593033117
"3489","Venetia et Histria (Regio X)",2,2,3,3,-0.892758736075594
"3490","Britannia",2,2,3,3,-0.874285799602172
"3491","Lugdunensis",2,2,3,3,-0.812228330890491
"3492","Sardinia",2,2,3,3,-0.554286862836919
"3493","Dalmatia",2,2,3,3,-0.550546285990581
"3494","Moesia Superior",2,2,3,3,-0.522620291518045
"3495","Hispania Citerior",2,2,3,3,-0.467899386051631
"3496","Raetia",2,2,3,3,-0.267611910370926
"3497","Moesia Inferior",2,2,3,3,-0.236796747759738
"3498","Apulia et Calabria (Regio II)",2,2,3,3,-0.218010464973133
"3499","Noricum",2,2,3,3,-0.146668006986315
"3500","Aemilia (Regio VIII)",2,2,3,3,-0.11750880749341
"3501","Pannonia Inferior",2,2,3,3,-0.0896827138229193
"3502","Mauretania Tingitana",2,2,3,3,0.0291919991181442
"3503","Umbria (Regio VI)",2,2,3,3,0.205266386501276
"3504","Liguria (Regio IX)",2,2,3,3,0.208662980718192
"3505","Samnium (Regio IV)",2,2,3,3,0.2361126195356
"3506","Syria",2,2,3,3,0.434377879820845
"3507","Galatia",2,2,3,3,0.439259996085965
"3508","Bruttium et Lucania (Regio III)",2,2,3,3,0.501514015650315
"3509","Picenum (Regio V)",2,2,3,3,0.617733095146409
"3510","Numidia",2,2,3,3,0.677370724840317
"3511","Mauretania Caesariensis",2,2,3,3,0.729733940475136
"3512","Achaia",2,2,3,3,0.753268989960794
"3513","Etruria (Regio VII)",2,2,3,3,0.964221272794081
"3514","Asia",2,2,3,3,1.04414837279896
"3515","Macedonia",2,2,3,3,1.1801474379214
"3516","Latium et Campania (Regio I)",2,2,3,3,1.27731421318843
"3517","Sicilia",2,2,3,3,1.3111316473957
"3518","Baetica",2,2,3,3,1.60991411517859
"3519","Dacia",2,2,3,3,1.64478450570519
"3520","Africa Proconsularis",2,2,3,3,2.47843508980286
"3521","Germania Superior",2,2,3,4,-1.79277886506979
"3522","Lusitania",2,2,3,4,-1.64713550247429
"3523","Germania Inferior",2,2,3,4,-1.34045304292786
"3524","Narbonensis",2,2,3,4,-1.3072178273169
"3525","Transpadana (Regio XI)",2,2,3,4,-1.25226197837705
"3526","Aquitania",2,2,3,4,-1.15319146108489
"3527","Belgica",2,2,3,4,-1.10468666798254
"3528","Pannonia Superior",2,2,3,4,-0.993959593033138
"3529","Venetia et Histria (Regio X)",2,2,3,4,-0.892758736075464
"3530","Britannia",2,2,3,4,-0.874285799602217
"3531","Lugdunensis",2,2,3,4,-0.812228330890541
"3532","Sardinia",2,2,3,4,-0.554286862836927
"3533","Dalmatia",2,2,3,4,-0.550546285990607
"3534","Moesia Superior",2,2,3,4,-0.522620291518059
"3535","Hispania Citerior",2,2,3,4,-0.467899386051556
"3536","Raetia",2,2,3,4,-0.267611910370938
"3537","Moesia Inferior",2,2,3,4,-0.236796747759747
"3538","Apulia et Calabria (Regio II)",2,2,3,4,-0.218010464973134
"3539","Noricum",2,2,3,4,-0.146668006986309
"3540","Aemilia (Regio VIII)",2,2,3,4,-0.117508807493367
"3541","Pannonia Inferior",2,2,3,4,-0.0896827138229176
"3542","Mauretania Tingitana",2,2,3,4,0.029191999118146
"3543","Umbria (Regio VI)",2,2,3,4,0.205266386501318
"3544","Liguria (Regio IX)",2,2,3,4,0.208662980718235
"3545","Samnium (Regio IV)",2,2,3,4,0.236112619535609
"3546","Syria",2,2,3,4,0.434377879820838
"3547","Galatia",2,2,3,4,0.43925999608596
"3548","Bruttium et Lucania (Regio III)",2,2,3,4,0.501514015650343
"3549","Picenum (Regio V)",2,2,3,4,0.617733095146449
"3550","Numidia",2,2,3,4,0.677370724840287
"3551","Mauretania Caesariensis",2,2,3,4,0.729733940475127
"3552","Achaia",2,2,3,4,0.753268989960806
"3553","Etruria (Regio VII)",2,2,3,4,0.964221272794121
"3554","Asia",2,2,3,4,1.04414837279895
"3555","Macedonia",2,2,3,4,1.18014743792138
"3556","Latium et Campania (Regio I)",2,2,3,4,1.27731421318838
"3557","Sicilia",2,2,3,4,1.31113164739569
"3558","Baetica",2,2,3,4,1.60991411517857
"3559","Dacia",2,2,3,4,1.64478450570516
"3560","Africa Proconsularis",2,2,3,4,2.47843508980287
"3561","Lusitania",2,2,3,5,-1.80739315561593
"3562","Germania Superior",2,2,3,5,-1.67221735945387
"3563","Germania Inferior",2,2,3,5,-1.32426521128558
"3564","Transpadana (Regio XI)",2,2,3,5,-1.19719904437351
"3565","Aquitania",2,2,3,5,-1.15147122432555
"3566","Belgica",2,2,3,5,-1.07168618018677
"3567","Pannonia Superior",2,2,3,5,-1.03086529914866
"3568","Narbonensis",2,2,3,5,-0.93437959378636
"3569","Venetia et Histria (Regio X)",2,2,3,5,-0.911041275709407
"3570","Britannia",2,2,3,5,-0.85692744511489
"3571","Lugdunensis",2,2,3,5,-0.733880668401125
"3572","Hispania Citerior",2,2,3,5,-0.58932730450214
"3573","Sardinia",2,2,3,5,-0.571633700812923
"3574","Dalmatia",2,2,3,5,-0.56878743928924
"3575","Moesia Superior",2,2,3,5,-0.527972897620413
"3576","Moesia Inferior",2,2,3,5,-0.296649119697924
"3577","Raetia",2,2,3,5,-0.253173385184667
"3578","Aemilia (Regio VIII)",2,2,3,5,-0.223346994392495
"3579","Noricum",2,2,3,5,-0.218976316785781
"3580","Apulia et Calabria (Regio II)",2,2,3,5,-0.165903391484011
"3581","Pannonia Inferior",2,2,3,5,-0.146762901371172
"3582","Mauretania Tingitana",2,2,3,5,-0.02604433452941
"3583","Liguria (Regio IX)",2,2,3,5,0.149336904318489
"3584","Umbria (Regio VI)",2,2,3,5,0.175176192277342
"3585","Samnium (Regio IV)",2,2,3,5,0.224355453858347
"3586","Galatia",2,2,3,5,0.376567089329168
"3587","Bruttium et Lucania (Regio III)",2,2,3,5,0.403604571620873
"3588","Syria",2,2,3,5,0.42374013489635
"3589","Picenum (Regio V)",2,2,3,5,0.514017160913067
"3590","Numidia",2,2,3,5,0.686243434816422
"3591","Mauretania Caesariensis",2,2,3,5,0.68643066581072
"3592","Achaia",2,2,3,5,0.746230272148225
"3593","Etruria (Regio VII)",2,2,3,5,0.910165097603834
"3594","Asia",2,2,3,5,1.0725523519545
"3595","Macedonia",2,2,3,5,1.16136803058313
"3596","Sicilia",2,2,3,5,1.25163097856213
"3597","Dacia",2,2,3,5,1.57040462584844
"3598","Latium et Campania (Regio I)",2,2,3,5,1.73941066723163
"3599","Baetica",2,2,3,5,1.81875132483809
"3600","Africa Proconsularis",2,2,3,5,2.36991928646107
"3601","Germania Superior",2,2,4,1,-1.58315183621678
"3602","Lusitania",2,2,4,1,-1.31000334633508
"3603","Germania Inferior",2,2,4,1,-1.30011503845258
"3604","Transpadana (Regio XI)",2,2,4,1,-1.21418438960535
"3605","Narbonensis",2,2,4,1,-1.20904449288669
"3606","Pannonia Superior",2,2,4,1,-1.13397475512564
"3607","Aquitania",2,2,4,1,-0.996715091279075
"3608","Belgica",2,2,4,1,-0.973561847754965
"3609","Dalmatia",2,2,4,1,-0.865435360752818
"3610","Britannia",2,2,4,1,-0.756045626167599
"3611","Venetia et Histria (Regio X)",2,2,4,1,-0.695283011461871
"3612","Lugdunensis",2,2,4,1,-0.686743685738605
"3613","Moesia Superior",2,2,4,1,-0.525736718428515
"3614","Moesia Inferior",2,2,4,1,-0.487129072415018
"3615","Hispania Citerior",2,2,4,1,-0.482919832866912
"3616","Sardinia",2,2,4,1,-0.440034781279665
"3617","Aemilia (Regio VIII)",2,2,4,1,-0.420627751769289
"3618","Pannonia Inferior",2,2,4,1,-0.378346528860424
"3619","Apulia et Calabria (Regio II)",2,2,4,1,-0.314372870491953
"3620","Noricum",2,2,4,1,-0.249254881961569
"3621","Raetia",2,2,4,1,-0.238682631123604
"3622","Umbria (Regio VI)",2,2,4,1,-0.0832758567730887
"3623","Mauretania Tingitana",2,2,4,1,0.0339126163742034
"3624","Liguria (Regio IX)",2,2,4,1,0.212741023843673
"3625","Etruria (Regio VII)",2,2,4,1,0.28772236953582
"3626","Syria",2,2,4,1,0.29615625558233
"3627","Galatia",2,2,4,1,0.360902413329452
"3628","Samnium (Regio IV)",2,2,4,1,0.531917008363847
"3629","Bruttium et Lucania (Regio III)",2,2,4,1,0.589172983651616
"3630","Picenum (Regio V)",2,2,4,1,0.615535016418458
"3631","Dacia",2,2,4,1,0.697416747098828
"3632","Numidia",2,2,4,1,0.703278074267663
"3633","Achaia",2,2,4,1,0.869982816648905
"3634","Asia",2,2,4,1,1.09797832963954
"3635","Macedonia",2,2,4,1,1.14020257688607
"3636","Mauretania Caesariensis",2,2,4,1,1.15891398235525
"3637","Sicilia",2,2,4,1,1.28547072862735
"3638","Baetica",2,2,4,1,1.51146693770923
"3639","Latium et Campania (Regio I)",2,2,4,1,2.36914698826807
"3640","Africa Proconsularis",2,2,4,1,2.58272253914678
"3641","Germania Superior",2,2,4,2,-1.72881579955549
"3642","Germania Inferior",2,2,4,2,-1.46017029287974
"3643","Narbonensis",2,2,4,2,-1.24054211652657
"3644","Pannonia Superior",2,2,4,2,-1.22054423165422
"3645","Transpadana (Regio XI)",2,2,4,2,-1.22046643463429
"3646","Belgica",2,2,4,2,-1.20367880132062
"3647","Lusitania",2,2,4,2,-1.16532100120961
"3648","Aquitania",2,2,4,2,-1.05900403831805
"3649","Dalmatia",2,2,4,2,-0.963350896912317
"3650","Britannia",2,2,4,2,-0.866236976718729
"3651","Lugdunensis",2,2,4,2,-0.832731338397632
"3652","Moesia Superior",2,2,4,2,-0.602157722841345
"3653","Sardinia",2,2,4,2,-0.515740495529928
"3654","Moesia Inferior",2,2,4,2,-0.478368567619332
"3655","Pannonia Inferior",2,2,4,2,-0.395062274936368
"3656","Venetia et Histria (Regio X)",2,2,4,2,-0.388523655210354
"3657","Hispania Citerior",2,2,4,2,-0.286168812959948
"3658","Raetia",2,2,4,2,-0.282321770088299
"3659","Noricum",2,2,4,2,-0.241862645104903
"3660","Apulia et Calabria (Regio II)",2,2,4,2,-0.23750935719533
"3661","Aemilia (Regio VIII)",2,2,4,2,-0.050586017454628
"3662","Mauretania Tingitana",2,2,4,2,0.0300398882919912
"3663","Umbria (Regio VI)",2,2,4,2,0.129243210996465
"3664","Syria",2,2,4,2,0.32208401200988
"3665","Galatia",2,2,4,2,0.339918163270043
"3666","Liguria (Regio IX)",2,2,4,2,0.35061913898255
"3667","Numidia",2,2,4,2,0.44692021715446
"3668","Samnium (Regio IV)",2,2,4,2,0.504899173852685
"3669","Bruttium et Lucania (Regio III)",2,2,4,2,0.571870443830369
"3670","Picenum (Regio V)",2,2,4,2,0.697482381730206
"3671","Achaia",2,2,4,2,0.803065516293344
"3672","Dacia",2,2,4,2,0.803127235904549
"3673","Etruria (Regio VII)",2,2,4,2,0.954648185222799
"3674","Asia",2,2,4,2,1.03075588963861
"3675","Macedonia",2,2,4,2,1.04246833565655
"3676","Mauretania Caesariensis",2,2,4,2,1.1051707326854
"3677","Sicilia",2,2,4,2,1.18677920697004
"3678","Baetica",2,2,4,2,1.45173558385994
"3679","Latium et Campania (Regio I)",2,2,4,2,2.28580859777309
"3680","Africa Proconsularis",2,2,4,2,2.38252733294473
"3681","Germania Superior",2,2,4,3,-1.85218195601478
"3682","Germania Inferior",2,2,4,3,-1.4939929948407
"3683","Narbonensis",2,2,4,3,-1.34241335111726
"3684","Belgica",2,2,4,3,-1.28291985366125
"3685","Transpadana (Regio XI)",2,2,4,3,-1.27876758630741
"3686","Lusitania",2,2,4,3,-1.19410789304629
"3687","Aquitania",2,2,4,3,-1.14585238092387
"3688","Pannonia Superior",2,2,4,3,-1.05211877285445
"3689","Dalmatia",2,2,4,3,-0.943639366198195
"3690","Britannia",2,2,4,3,-0.891700374082054
"3691","Lugdunensis",2,2,4,3,-0.857607441583871
"3692","Moesia Superior",2,2,4,3,-0.57808573366442
"3693","Sardinia",2,2,4,3,-0.526325138910652
"3694","Venetia et Histria (Regio X)",2,2,4,3,-0.470964339104999
"3695","Moesia Inferior",2,2,4,3,-0.399753137384349
"3696","Pannonia Inferior",2,2,4,3,-0.368003708018701
"3697","Raetia",2,2,4,3,-0.291008710725207
"3698","Apulia et Calabria (Regio II)",2,2,4,3,-0.279179562836334
"3699","Noricum",2,2,4,3,-0.167367709866565
"3700","Hispania Citerior",2,2,4,3,-0.123488515812375
"3701","Aemilia (Regio VIII)",2,2,4,3,-0.00429695675633685
"3702","Mauretania Tingitana",2,2,4,3,0.0352260263931491
"3703","Umbria (Regio VI)",2,2,4,3,0.179806855415784
"3704","Syria",2,2,4,3,0.376791415414219
"3705","Liguria (Regio IX)",2,2,4,3,0.380974034591659
"3706","Galatia",2,2,4,3,0.396839022131108
"3707","Numidia",2,2,4,3,0.46650479711599
"3708","Samnium (Regio IV)",2,2,4,3,0.474644591517544
"3709","Bruttium et Lucania (Regio III)",2,2,4,3,0.586049686613179
"3710","Picenum (Regio V)",2,2,4,3,0.765366787772874
"3711","Achaia",2,2,4,3,0.804045155685748
"3712","Mauretania Caesariensis",2,2,4,3,0.873672460909683
"3713","Etruria (Regio VII)",2,2,4,3,1.03192449899583
"3714","Dacia",2,2,4,3,1.05505306213199
"3715","Asia",2,2,4,3,1.08712607705951
"3716","Macedonia",2,2,4,3,1.10262312857764
"3717","Sicilia",2,2,4,3,1.25124263059515
"3718","Baetica",2,2,4,3,1.56342660000637
"3719","Latium et Campania (Regio I)",2,2,4,3,1.63709314343205
"3720","Africa Proconsularis",2,2,4,3,2.4753655093506
"3721","Germania Superior",2,2,4,4,-1.90145473099052
"3722","Narbonensis",2,2,4,4,-1.57135802807312
"3723","Germania Inferior",2,2,4,4,-1.42947350050586
"3724","Lusitania",2,2,4,4,-1.31423563172842
"3725","Transpadana (Regio XI)",2,2,4,4,-1.30892744235515
"3726","Belgica",2,2,4,4,-1.24542136157841
"3727","Aquitania",2,2,4,4,-1.15014769524534
"3728","Pannonia Superior",2,2,4,4,-1.03096936010871
"3729","Lugdunensis",2,2,4,4,-0.911044636479649
"3730","Britannia",2,2,4,4,-0.869515649474375
"3731","Dalmatia",2,2,4,4,-0.62035801577578
"3732","Venetia et Histria (Regio X)",2,2,4,4,-0.580307082538135
"3733","Sardinia",2,2,4,4,-0.550347572716702
"3734","Moesia Superior",2,2,4,4,-0.540376568801696
"3735","Apulia et Calabria (Regio II)",2,2,4,4,-0.310986001396158
"3736","Raetia",2,2,4,4,-0.284010160499696
"3737","Moesia Inferior",2,2,4,4,-0.267881331122763
"3738","Hispania Citerior",2,2,4,4,-0.222969557994556
"3739","Noricum",2,2,4,4,-0.127730808175132
"3740","Pannonia Inferior",2,2,4,4,-0.0967365134949212
"3741","Aemilia (Regio VIII)",2,2,4,4,-0.0475141875335189
"3742","Mauretania Tingitana",2,2,4,4,0.0702084282668307
"3743","Umbria (Regio VI)",2,2,4,4,0.242713216880487
"3744","Liguria (Regio IX)",2,2,4,4,0.337991521345773
"3745","Samnium (Regio IV)",2,2,4,4,0.362357888127212
"3746","Syria",2,2,4,4,0.389660296069987
"3747","Galatia",2,2,4,4,0.41075670657422
"3748","Bruttium et Lucania (Regio III)",2,2,4,4,0.513829096999328
"3749","Numidia",2,2,4,4,0.579739372286122
"3750","Picenum (Regio V)",2,2,4,4,0.64690854029351
"3751","Achaia",2,2,4,4,0.752295084392504
"3752","Mauretania Caesariensis",2,2,4,4,0.86544427140504
"3753","Asia",2,2,4,4,1.02132529153293
"3754","Etruria (Regio VII)",2,2,4,4,1.04440285931682
"3755","Macedonia",2,2,4,4,1.07948260968232
"3756","Latium et Campania (Regio I)",2,2,4,4,1.24874708353659
"3757","Sicilia",2,2,4,4,1.2565505370703
"3758","Dacia",2,2,4,4,1.46107653472459
"3759","Baetica",2,2,4,4,1.64192805662257
"3760","Africa Proconsularis",2,2,4,4,2.45634844146148
"3761","Germania Superior",2,2,4,5,-1.71264820605035
"3762","Lusitania",2,2,4,5,-1.56403604846441
"3763","Germania Inferior",2,2,4,5,-1.3924633300709
"3764","Transpadana (Regio XI)",2,2,4,5,-1.24267947504383
"3765","Belgica",2,2,4,5,-1.23057255020643
"3766","Aquitania",2,2,4,5,-1.1766983460403
"3767","Narbonensis",2,2,4,5,-1.13928390701856
"3768","Pannonia Superior",2,2,4,5,-1.06504964129248
"3769","Britannia",2,2,4,5,-0.854963394721165
"3770","Lugdunensis",2,2,4,5,-0.806010593114153
"3771","Venetia et Histria (Regio X)",2,2,4,5,-0.721216239040248
"3772","Dalmatia",2,2,4,5,-0.642838161266444
"3773","Sardinia",2,2,4,5,-0.564791273856276
"3774","Moesia Superior",2,2,4,5,-0.55651993409867
"3775","Hispania Citerior",2,2,4,5,-0.456092732143697
"3776","Moesia Inferior",2,2,4,5,-0.301139754478021
"3777","Raetia",2,2,4,5,-0.272320701907308
"3778","Noricum",2,2,4,5,-0.199369313485531
"3779","Apulia et Calabria (Regio II)",2,2,4,5,-0.177549985542719
"3780","Aemilia (Regio VIII)",2,2,4,5,-0.136603210023779
"3781","Pannonia Inferior",2,2,4,5,-0.122997819004264
"3782","Mauretania Tingitana",2,2,4,5,-0.0064294295053889
"3783","Umbria (Regio VI)",2,2,4,5,0.174553795612661
"3784","Liguria (Regio IX)",2,2,4,5,0.22986795694716
"3785","Samnium (Regio IV)",2,2,4,5,0.337700569494745
"3786","Galatia",2,2,4,5,0.388203007341103
"3787","Syria",2,2,4,5,0.416083371062393
"3788","Bruttium et Lucania (Regio III)",2,2,4,5,0.442219936516711
"3789","Numidia",2,2,4,5,0.590317263900838
"3790","Picenum (Regio V)",2,2,4,5,0.628037689122057
"3791","Achaia",2,2,4,5,0.71702174070104
"3792","Mauretania Caesariensis",2,2,4,5,0.820078014961311
"3793","Etruria (Regio VII)",2,2,4,5,0.894405815080128
"3794","Asia",2,2,4,5,0.946497404566192
"3795","Macedonia",2,2,4,5,1.08762897278365
"3796","Sicilia",2,2,4,5,1.18365645413321
"3797","Dacia",2,2,4,5,1.46099686181153
"3798","Baetica",2,2,4,5,1.65467168547256
"3799","Latium et Campania (Regio I)",2,2,4,5,2.04902425482265
"3800","Africa Proconsularis",2,2,4,5,2.32130925204498
"3801","Germania Superior",2,2,5,1,-1.6954179335362
"3802","Narbonensis",2,2,5,1,-1.44397783129785
"3803","Germania Inferior",2,2,5,1,-1.32414988028544
"3804","Transpadana (Regio XI)",2,2,5,1,-1.22922382928168
"3805","Pannonia Superior",2,2,5,1,-1.14058251338164
"3806","Lusitania",2,2,5,1,-1.12829335614685
"3807","Belgica",2,2,5,1,-0.971375714685351
"3808","Aquitania",2,2,5,1,-0.95367624026644
"3809","Lugdunensis",2,2,5,1,-0.919220896062891
"3810","Dalmatia",2,2,5,1,-0.859225667086417
"3811","Britannia",2,2,5,1,-0.619544337667087
"3812","Venetia et Histria (Regio X)",2,2,5,1,-0.57001379619652
"3813","Moesia Superior",2,2,5,1,-0.559216471338175
"3814","Moesia Inferior",2,2,5,1,-0.471251146004097
"3815","Sardinia",2,2,5,1,-0.465701352443776
"3816","Apulia et Calabria (Regio II)",2,2,5,1,-0.442967973132405
"3817","Aemilia (Regio VIII)",2,2,5,1,-0.389543316730166
"3818","Hispania Citerior",2,2,5,1,-0.381936563524768
"3819","Pannonia Inferior",2,2,5,1,-0.354052385416783
"3820","Raetia",2,2,5,1,-0.27628371672212
"3821","Noricum",2,2,5,1,-0.201980829150517
"3822","Mauretania Tingitana",2,2,5,1,0.0503601035099757
"3823","Umbria (Regio VI)",2,2,5,1,0.105432584208275
"3824","Liguria (Regio IX)",2,2,5,1,0.239458103804752
"3825","Syria",2,2,5,1,0.348652740960055
"3826","Galatia",2,2,5,1,0.349365769549581
"3827","Etruria (Regio VII)",2,2,5,1,0.542420422285394
"3828","Picenum (Regio V)",2,2,5,1,0.556010863414405
"3829","Numidia",2,2,5,1,0.586193925683773
"3830","Bruttium et Lucania (Regio III)",2,2,5,1,0.589754726987572
"3831","Samnium (Regio IV)",2,2,5,1,0.608215184677813
"3832","Dacia",2,2,5,1,0.670729702048407
"3833","Achaia",2,2,5,1,0.793279054170551
"3834","Macedonia",2,2,5,1,1.05959155834937
"3835","Mauretania Caesariensis",2,2,5,1,1.11943579326833
"3836","Asia",2,2,5,1,1.24490045467009
"3837","Sicilia",2,2,5,1,1.27362027863495
"3838","Baetica",2,2,5,1,1.35202815143295
"3839","Latium et Campania (Regio I)",2,2,5,1,2.2423118232135
"3840","Africa Proconsularis",2,2,5,1,2.66587450948742
"3841","Germania Superior",2,2,5,2,-1.80384021466366
"3842","Narbonensis",2,2,5,2,-1.52754657719297
"3843","Germania Inferior",2,2,5,2,-1.40837682596186
"3844","Transpadana (Regio XI)",2,2,5,2,-1.28900429787157
"3845","Lusitania",2,2,5,2,-1.25195213336499
"3846","Pannonia Superior",2,2,5,2,-1.18129763235925
"3847","Belgica",2,2,5,2,-1.15496360664431
"3848","Aquitania",2,2,5,2,-1.04592935684575
"3849","Dalmatia",2,2,5,2,-0.918676803479822
"3850","Lugdunensis",2,2,5,2,-0.849082201514265
"3851","Britannia",2,2,5,2,-0.656733958423534
"3852","Venetia et Histria (Regio X)",2,2,5,2,-0.583982822031676
"3853","Moesia Superior",2,2,5,2,-0.57611502795553
"3854","Sardinia",2,2,5,2,-0.512106828708249
"3855","Moesia Inferior",2,2,5,2,-0.396166996078334
"3856","Pannonia Inferior",2,2,5,2,-0.357238740132179
"3857","Hispania Citerior",2,2,5,2,-0.338580053657167
"3858","Apulia et Calabria (Regio II)",2,2,5,2,-0.332610215186843
"3859","Raetia",2,2,5,2,-0.285908814761807
"3860","Noricum",2,2,5,2,-0.216343669184773
"3861","Aemilia (Regio VIII)",2,2,5,2,-0.0419021138457248
"3862","Mauretania Tingitana",2,2,5,2,0.0824569717796068
"3863","Umbria (Regio VI)",2,2,5,2,0.0911380196685986
"3864","Liguria (Regio IX)",2,2,5,2,0.350852290822874
"3865","Galatia",2,2,5,2,0.413659147633114
"3866","Syria",2,2,5,2,0.472647107674784
"3867","Numidia",2,2,5,2,0.472868327633115
"3868","Samnium (Regio IV)",2,2,5,2,0.579587716433036
"3869","Bruttium et Lucania (Regio III)",2,2,5,2,0.601156230862189
"3870","Picenum (Regio V)",2,2,5,2,0.684665119304985
"3871","Achaia",2,2,5,2,0.811670396303167
"3872","Etruria (Regio VII)",2,2,5,2,0.921061856168548
"3873","Dacia",2,2,5,2,1.01320014387969
"3874","Asia",2,2,5,2,1.05608973768118
