"","iter","province","urb_pop_grand_total","rural_pop_min_grand_total","rural_pop_max_grand_total","tot_pop_min_grand_total","tot_pop_max_grand_total"
"43190",758,"Moesia Inferior",18938445.5750312,357405542.143847,434626633.274307,376343987.718878,453565078.849338
"43191",758,"Moesia Superior",22959137.5618876,317266208.932231,385814790.147882,340225346.494118,408773927.70977
"43192",758,"Narbonensis",140252890.892252,622276189.401477,860120862.466175,762529080.293729,1000373753.35843
"43193",758,"Noricum",17347086.8682387,337233937.874371,410096749.381641,354581024.74261,427443836.24988
"43194",758,"Numidia",78051525.3886152,321978114.745728,375490887.840756,400029640.134344,453542413.229372
"43195",758,"Pannonia Inferior",20006528.8563184,139177673.64039,169248421.158862,159184202.496709,189254950.01518
"43196",758,"Pannonia Superior",27963515.4755702,343712403.679337,417974953.409215,371675919.154907,445938468.884785
"43197",758,"Picenum (Regio V)",37607211.6266218,143732420.347646,159011915.197071,181339631.974268,196619126.823693
"43198",758,"Raetia",11751457.7226805,488358156.195241,675017051.356336,500109613.917922,686768509.079017
"43199",758,"Samnium (Regio IV)",39136441.6253841,301693700.284101,333765290.871982,340830141.909485,372901732.497366
"43200",758,"Sardinia",8254648.24942035,495812469.267606,548519882.474256,504067117.517027,556774530.723676
"43201",758,"Sicilia",214468362.305793,560097681.555599,619638943.156875,774566043.861392,834107305.462668
"43202",758,"Syria",108417462.169682,478826248.750808,594478980.305247,587243710.920491,702896442.474929
"43203",758,"Thracia",84766956.5397504,207608888.632436,308647698.641096,292375845.172186,393414655.180847
"43204",758,"Transpadana (Regio XI)",53104901.6902971,403057991.149431,445905126.714892,456162892.839728,499010028.405189
"43205",758,"Umbria (Regio VI)",64681798.9631874,281590207.848473,311524693.88901,346272006.81166,376206492.852198
"43206",758,"Venetia et Histria (Regio X)",99688833.331459,1171916153.48034,1296496862.46549,1271604986.8118,1396185695.79695
"43207",759,"Achaia",545131563.638439,117113091.10127,174109530.123002,662244654.739709,719241093.761442
"43208",759,"Aegyptus",651993634.295089,2653571502.67979,3314684530.07476,3305565136.97488,3966678164.36985
"43209",759,"Aemilia (Regio VIII)",59437939.161061,535207985.808434,592103344.856531,594645924.969495,651541284.017592
"43210",759,"Africa Proconsularis",365850939.94799,1084022184.00976,1264186706.08823,1449873123.95775,1630037646.03622
"43211",759,"Alpes Cottiae",601290.865619147,60201674.3749808,83211790.7887823,60802965.2406,83813081.6544014
"43212",759,"Alpes Graiae",0,23927298.4076754,33072723.8056306,23927298.4076754,33072723.8056306
"43213",759,"Alpes Maritimae",2759925.07319188,40688972.2198449,56240997.9277156,43448897.2930368,59000923.0009075
"43214",759,"Alpes Poeninae",1697293.52751952,25234752.8066009,34879909.7857348,26932046.3341204,36577203.3132543
"43215",759,"Apulia et Calabria (Regio II)",94286994.9755338,619236938.893017,685065007.435277,713523933.868551,779352002.41081
"43216",759,"Aquitania",162906048.234601,1155642380.4016,1597348794.4148,1318548428.6362,1760254842.6494
"43217",759,"Arabia",61628243.7605151,859401489.679085,1066976011.84164,921029733.4396,1128604255.60216
"43218",759,"Asia",634138131.990348,1235973367.75547,1395777927.19098,1870111499.74582,2029916059.18133
"43219",759,"Baetica",115350997.411971,652116368.380874,848120835.517699,767467365.792845,963471832.92967
"43220",759,"Belgica",97226134.2491751,610430153.604313,843747067.838966,707656287.853488,940973202.088141
"43221",759,"Bithynia et Pontus",33115834.0941322,316752874.216265,357707278.926447,349868708.310398,390823113.020579
"43222",759,"Britannia",85826799.6761656,609697730.649653,841539240.758259,695524530.325818,927366040.434425
"43223",759,"Bruttium et Lucania (Regio III)",49467823.4950676,617493398.382102,683136119.608899,666961221.877169,732603943.103967
"43224",759,"Cappadocia",10674127.1226184,1596173165.03035,1802549577.39892,1606847292.15297,1813223704.52153
"43225",759,"Cilicia",63967529.0399899,395313122.485647,446424935.268975,459280651.525637,510392464.308965
"43226",759,"Corsica",1391129.61845757,189292726.004367,209415515.455917,190683855.622825,210806645.074375
"43227",759,"Creta",33105106.8682755,11288338.6923545,16782131.9300301,44393445.56063,49887238.7983056
"43228",759,"Cyprus",36691103.7932027,106905956.985466,132727360.839299,143597060.778669,169418464.632502
"43229",759,"Cyrene",38434851.009992,720197909.005436,839894824.799099,758632760.015428,878329675.809091
"43230",759,"Dacia",13291015.9742021,191952359.102377,233425612.499735,205243375.076579,246716628.473937
"43231",759,"Dalmatia",67578119.9593685,580770130.673139,706251405.858598,648348250.632508,773829525.817966
"43232",759,"Epirus",93733618.5718165,72560088.8900889,107873533.723162,166293707.461905,201607152.294979
"43233",759,"Etruria (Regio VII)",126493940.284249,693081454.600623,766759574.611325,819575394.884873,893253514.895574
"43234",759,"Galatia",37325761.7746789,1033342764.90671,1166948301.72477,1070668526.68139,1204274063.49945
"43235",759,"Germania Inferior",39583358.132821,287544488.186047,397448942.106977,327127846.318868,437032300.239798
"43236",759,"Germania Superior",60426914.0785799,661628745.197759,914514642.604705,722055659.276339,974941556.683285
"43237",759,"Hispania Citerior",91359031.2556679,3040699916.49542,3954633066.70211,3132058947.75109,4045992097.95777
"43238",759,"Iudaea",13125278.4020784,19107686.0148123,23722838.3525607,32232964.4168907,36848116.7546391
"43239",759,"Latium et Campania (Regio I)",1070876487.09824,437652031.594935,484176691.420611,1508528518.69318,1555053178.51885
"43240",759,"Liguria (Regio IX)",22503885.229826,315981330.30453,349571769.380315,338485215.534356,372075654.610141
"43241",759,"Lugdunensis",234170850.018577,1083860613.35035,1498130800.15914,1318031463.36892,1732301650.17772
"43242",759,"Lusitania",28875241.890862,697630549.557887,907315064.093184,726505791.448749,936190305.984046
"43243",759,"Lycia et Pamphylia",63708727.7699922,221025549.253659,249602937.281539,284734277.023651,313311665.051531
"43244",759,"Macedonia",234716205.773329,239963834.492978,356749105.306752,474680040.266307,591465311.080081
"43245",759,"Mauretania Caesariensis",68776715.5346921,719303651.079942,838851941.177435,788080366.614634,907628656.712127
"43246",759,"Mauretania Tingitana",10072641.4335293,180910861.398605,210978252.420181,190983502.832134,221050893.85371
"43247",759,"Moesia Inferior",21543521.9060963,406568432.241751,494411664.242537,428111954.147847,515955186.148633
"43248",759,"Moesia Superior",26117279.850133,360907736.335396,438885512.02984,387025016.185529,465002791.879973
"43249",759,"Narbonensis",154471054.820784,685359558.403328,947315781.181179,839830613.224112,1101786836.00196
"43250",759,"Noricum",19820743.6557498,385322762.570892,468575652.228524,405143506.226642,488396395.884274
"43251",759,"Numidia",85769143.1858489,353814827.946517,412618863.806254,439583971.132366,498388006.992103
"43252",759,"Pannonia Inferior",21985464.0113536,152944359.162952,185989538.669594,174929823.174305,207975002.680947
"43253",759,"Pannonia Superior",30729511.7276137,377710533.177342,459318723.493773,408440044.904956,490048235.221387
"43254",759,"Picenum (Regio V)",39620939.3406945,151428762.239155,167526417.779163,191049701.579849,207147357.119857
"43255",759,"Raetia",13432176.0747642,558204173.164096,771559418.521086,571636349.238861,784991594.59585
"43256",759,"Samnium (Regio IV)",40986063.1807259,315952001.447444,349539322.715014,356938064.62817,390525385.89574
"43257",759,"Sardinia",8609005.64382467,517096818.329383,572066867.210546,525705823.973208,580675872.854371
"43258",759,"Sicilia",227669638.922536,594573649.698954,657779883.868014,822243288.621489,885449522.79055
"43259",759,"Syria",98126762.1042465,433377321.882917,538052600.651084,531504083.987163,636179362.75533
"43260",759,"Thracia",99187825.5209997,242928082.626468,361155989.668157,342115908.147467,460343815.189156
"43261",759,"Transpadana (Regio XI)",57053626.0817089,433028198.609508,479061321.229349,490081824.691216,536114947.311058
"43262",759,"Umbria (Regio VI)",67648203.4155819,294504357.728376,325811684.260276,362152561.143958,393459887.675858
"43263",759,"Venetia et Histria (Regio X)",107101401.949381,1259056393.88461,1392900558.19329,1366157795.83399,1500001960.14267
"43264",760,"Achaia",485363495.119214,104272845.332486,155020211.102863,589636340.451701,640383706.222077
"43265",760,"Aegyptus",525481911.687662,2138677055.54465,2671508848.99111,2664158967.23231,3196990760.67878
"43266",760,"Aemilia (Regio VIII)",54116854.9816096,487294367.23084,539096262.420867,541411222.21245,593213117.402476
"43267",760,"Africa Proconsularis",339409023.894936,1005674364.01151,1172817475.86971,1345083387.90645,1512226499.76464
"43268",760,"Alpes Cottiae",449976.649787735,45051986.1447957,62271630.8910146,45501962.7945834,62721607.5408023
"43269",760,"Alpes Graiae",0,19077002.3707897,26368561.1178778,19077002.3707897,26368561.1178778
"43270",760,"Alpes Maritimae",2065392.8225257,30449635.0263682,42088009.7723982,32515027.8488939,44153402.5949239
"43271",760,"Alpes Poeninae",1352184.12794267,20103789.747852,27787804.3082329,21455973.8757947,29139988.4361756
"43272",760,"Apulia et Calabria (Regio II)",86761792.8169492,569814607.102273,630388827.819409,656576399.919222,717150620.636358
"43273",760,"Aquitania",130993383.566395,929256508.533827,1284434344.72591,1060249892.10022,1415427728.2923
"43274",760,"Arabia",44481818.6455878,620295807.166021,770118221.157887,664777625.811609,814600039.803475
"43275",760,"Asia",549842844.907569,1071676782.19199,1210238696.63394,1621519627.09956,1760081541.54151
"43276",760,"Baetica",104813975.819129,592547189.016659,770647144.282313,697361164.835788,875461120.101442
"43277",760,"Belgica",77878818.4245139,488958853.09563,675847344.954007,566837671.520144,753726163.378521
"43278",760,"Bithynia et Pontus",35077921.5434196,335520235.994285,378901157.374602,370598157.537705,413979078.918022
"43279",760,"Britannia",71509057.9213952,507987138.05097,701152536.708425,579496195.972365,772661594.62982
"43280",760,"Bruttium et Lucania (Regio III)",46951773.1269861,586086225.344823,648390202.692562,633037998.47181,695341975.819548
"43281",760,"Cappadocia",8285496.66989711,1238985379.46154,1399179375.44663,1247270876.13144,1407464872.11653
"43282",760,"Cilicia",52861592.5246027,326679512.466407,368917376.912554,379541104.99101,421778969.437157
"43283",760,"Corsica",1341013.2825173,182473334.251352,201871187.318234,183814347.533869,203212200.600751
"43284",760,"Creta",35330545.215676,12047179.3722644,17910284.1543026,47377724.5879404,53240829.3699787
"43285",760,"Cyprus",30207421.0689863,88014611.8155536,109273116.961686,118222032.88454,139480538.030672
"43286",760,"Cyrene",41018572.9612487,768612072.137298,896355423.410921,809630645.098546,937373996.37217
"43287",760,"Dacia",12425314.0629115,179449663.712183,218221583.005118,191874977.775094,230646897.068029
"43288",760,"Dalmatia",54549070.5785198,468797753.874083,570086261.759323,523346824.452602,624635332.337843
"43289",760,"Epirus",83456691.4756065,64604621.5243792,96046310.3792338,148061312.999986,179503001.85484
"43290",760,"Etruria (Regio VII)",120060159.646134,657829694.451278,727760371.217564,777889854.097412,847820530.863699
"43291",760,"Galatia",29967555.0569575,829634941.866287,936902177.420088,859602496.923245,966869732.477046
"43292",760,"Germania Inferior",31559426.5628172,229256424.581268,316882177.070624,260815851.144086,348441603.633442
"43293",760,"Germania Superior",48177791.0525324,527510165.404692,729133632.549819,575687956.457224,777311423.602352
"43294",760,"Hispania Citerior",85214834.1794552,2836202788.18976,3688670910.66821,2921417622.36921,3773885744.84767
"43295",760,"Iudaea",17394945.7638581,25323437.0897502,31439903.5103302,42718382.8536083,48834849.2741883
"43296",760,"Latium et Campania (Regio I)",1063523951.83854,434647154.71833,480852380.691517,1498171106.55687,1544376332.53006
"43297",760,"Liguria (Regio IX)",20489261.7525863,287693619.098235,318276929.116892,308182880.850821,338766190.869478
"43298",760,"Lugdunensis",188297686.359548,871536511.969445,1204652771.73297,1059834198.32899,1392950458.09252
"43299",760,"Lusitania",25504735.5831604,616198567.910166,801407340.16286,641703303.493327,826912075.746021
"43300",760,"Lycia et Pamphylia",48465377.2299648,168141587.455844,189881370.04919,216606964.685809,238346747.279155
"43301",760,"Macedonia",206108511.557294,210716548.488738,313267790.146452,416825060.046032,519376301.703746
"43302",760,"Mauretania Caesariensis",52363365.0112324,547644058.640925,638662518.917442,600007423.652157,691025883.928675
"43303",760,"Mauretania Tingitana",7668836.69728473,137737043.652996,160628944.767467,145405880.350281,168297781.464752
"43304",760,"Moesia Inferior",17336571.3249565,327175039.195439,397864523.655517,344511610.520396,415201094.980473
"43305",760,"Moesia Superior",21017180.3342681,290430819.063834,353181342.213238,311447999.398102,374198522.547506
"43306",760,"Narbonensis",133177751.357457,590885101.195115,816731559.899774,724062852.552572,949909311.257231
"43307",760,"Noricum",15802886.1958884,307214092.031642,373590811.472073,323016978.227531,389393697.667961
"43308",760,"Numidia",73328139.3110088,302493204.785137,352767585.213876,375821344.096146,426095724.524885
"43309",760,"Pannonia Inferior",18799814.2936479,130783027.733216,159040026.889764,149582842.026864,177839841.183412
"43310",760,"Pannonia Superior",26276867.0024557,322981033.141797,392764360.070776,349257900.144253,419041227.073232
"43311",760,"Picenum (Regio V)",37700768.9689324,144089990.682429,159407497.095811,181790759.651362,197108266.064743
"43312",760,"Raetia",10701021.9490857,444704943.998069,614678829.897848,455405965.947155,625379851.846934
"43313",760,"Samnium (Regio IV)",39538833.5984262,304795646.150149,337196989.522885,344334479.748575,376735823.121311
"43314",760,"Sardinia",8298860.69885829,498468074.093619,551457791.739052,506766934.792477,559756652.43791
"43315",760,"Sicilia",212940004.611018,556106278.850661,615223233.834651,769046283.461679,828163238.445669
"43316",760,"Syria",118927695.326044,525244744.582046,652109112.615347,644172439.90809,771036807.94139
"43317",760,"Thracia",75271231.3286915,184352220.724317,274072507.399599,259623452.053008,349343738.728291
"43318",760,"Transpadana (Regio XI)",51945993.6266018,394262058.171265,436174140.863403,446208051.797867,488120134.490005
"43319",760,"Umbria (Regio VI)",65461088.1096201,284982819.003938,315277957.043173,350443907.113558,380739045.152793
"43320",760,"Venetia et Histria (Regio X)",97513324.3081682,1146341431.80655,1268203416.46253,1243854756.11472,1365716740.7707
"43321",761,"Achaia",491000843.620402,105483942.529249,156820723.427136,596484786.149651,647821567.047538
"43322",761,"Aegyptus",545755639.797626,2221189804.65123,2774578893.54101,2766945444.44886,3320334533.33863
"43323",761,"Aemilia (Regio VIII)",54411402.2364238,489946613.341651,542030455.921775,544358015.578074,596441858.158199
"43324",761,"Africa Proconsularis",341080018.716338,1010625548.38191,1178591547.24276,1351705567.09825,1519671565.9591
"43325",761,"Alpes Cottiae",476156.601704051,47673141.7793417,65894637.336452,48149298.3810458,66370793.9381561
"43326",761,"Alpes Graiae",0,19867991.5139494,27461879.9296907,19867991.5139494,27461879.9296907
"43327",761,"Alpes Maritimae",2185558.80182159,32221215.7989166,44536719.2167984,34406774.6007382,46722278.01862
"43328",761,"Alpes Poeninae",1408529.27134782,20941509.177419,28945714.5264543,22350038.4487668,30354243.7978021
"43329",761,"Apulia et Calabria (Regio II)",86978186.2167018,571235787.048609,631961086.496748,658213973.26531,718939272.713449
"43330",761,"Aquitania",136127893.574539,965680308.830439,1334779948.58961,1101808202.40498,1470907842.16414
"43331",761,"Arabia",47489414.1661951,662236513.45657,822189026.327682,709725927.622765,869678440.493877
"43332",761,"Asia",560220924.993247,1091904284.60392,1233081503.87019,1652125209.59717,1793302428.86344
"43333",761,"Baetica",105442738.438707,596101786.768323,775270135.762431,701544525.20703,880712874.201138
"43334",761,"Belgica",81011493.3005129,508627219.224922,703033299.240155,589638712.525435,784044792.540668
"43335",761,"Bithynia et Pontus",34493003.2879275,329925494.273993,372583046.317162,364418497.561921,407076049.60509
"43336",761,"Britannia",74031260.5172867,525904399.381416,725882952.680983,599935659.898703,799914213.19827
"43337",761,"Bruttium et Lucania (Regio III)",46661445.0591315,582462138.967076,644380857.310557,629123584.026207,691042302.369688
"43338",761,"Cappadocia",8687857.67585169,1299153094.62754,1467126445.30196,1307840952.30339,1475814302.97781
"43339",761,"Cilicia",54546962.7530437,337094936.94111,380679458.494065,391641899.694153,435226421.247108
"43340",761,"Corsica",1330998.66318828,181110632.625612,200363623.507461,182441631.288801,201694622.170649
"43341",761,"Creta",34684647.1575971,11826937.9433712,17582855.9279821,46511585.1009683,52267503.0855792
"43342",761,"Cyprus",31200918.5271007,90909340.6610245,112867020.714467,122110259.188125,144067939.241568
"43343",761,"Cyrene",40268688.7899428,754560631.895462,879968633.345967,794829320.685405,920237322.13591
"43344",761,"Dacia",12594216.9431481,181889003.668099,221187967.091083,194483220.611247,233782184.034231
"43345",761,"Dalmatia",56631289.6003003,486692460.239052,591847300.869648,543323749.839352,648478590.469948
"43346",761,"Epirus",84426015.4139231,65354984.4379123,97161858.8893828,149780999.851835,181587874.303306
"43347",761,"Etruria (Regio VII)",119317763.100596,653761979.614376,723260237.391621,773079742.714972,842578000.492216
"43348",761,"Galatia",31154499.7228854,862494838.746228,974010678.259458,893649338.469113,1005165177.98234
"43349",761,"Germania Inferior",32867974.0636425,238762076.429436,330021052.710094,271630050.493078,362889026.773736
"43350",761,"Germania Superior",50175385.2721735,549382302.632099,759365677.189211,599557687.904272,809541062.461384
"43351",761,"Hispania Citerior",85303697.1042503,2839160410.26926,3692517495.46633,2924464107.37352,3777821192.57058
"43352",761,"Iudaea",16385865.7076819,23854425.592503,29616076.0588934,40240291.3001849,46001941.7665754
"43353",761,"Latium et Campania (Regio I)",1043233218.69981,426354619.87635,471678306.784793,1469587838.57616,1514911525.4846
"43354",761,"Liguria (Regio IX)",20600780.7202803,289259478.12241,320009247.001476,309860258.842691,340610027.721756
"43355",761,"Lugdunensis",195678336.655014,905697878.149454,1251871200.20929,1101376214.80447,1447549536.86431
"43356",761,"Lusitania",26027083.4020159,628818576.334887,817820502.917828,654845659.736903,843847586.319844
"43357",761,"Lycia et Pamphylia",51076405.9316588,177200064.57679,200111058.446393,228276470.508448,251187464.378052
"43358",761,"Macedonia",209285698.032651,213964768.384821,318096849.259529,423250466.417472,527382547.29218
"43359",761,"Mauretania Caesariensis",55173188.8443102,577030698.091668,672933218.796314,632203886.935978,728106407.640624
"43360",761,"Mauretania Tingitana",8080347.30435497,145128028.320824,169248311.326376,153208375.625179,177328658.630731
"43361",761,"Moesia Inferior",18012548.9134829,339932059.593296,413377827.654313,357944608.506779,431390376.567796
"43362",761,"Moesia Superior",21836670.1061315,301755130.02617,366952385.376666,323591800.132301,388789055.482797
"43363",761,"Narbonensis",135897799.186512,602953451.353791,833412641.26496,738851250.540303,969310440.451472
"43364",761,"Noricum",16458120.7641178,319952100.168328,389080995.417906,336410220.932446,405539116.182024
"43365",761,"Numidia",75312061.1299048,310677278.111964,362311851.792587,385989339.241868,437623912.922492
"43366",761,"Pannonia Inferior",19305984.4125051,134304257.233584,163322053.725585,153610241.646089,182628038.13809
"43367",761,"Pannonia Superior",26984350.8470339,331677041.803395,403339229.572921,358661392.650429,430323580.419955
"43368",761,"Picenum (Regio V)",37440806.6884014,143096431.038849,158308316.956729,180537237.72725,195749123.64513
"43369",761,"Raetia",11146930.6118506,463235677.5903,640292328.905114,474382608.202151,651439259.516965
"43370",761,"Samnium (Regio IV)",39112599.2345518,301509904.854188,333561957.04344,340622504.08874,372674556.277992
"43371",761,"Sardinia",8236885.22714064,494745539.742321,547339532.858034,502982424.969461,555576418.085175
"43372",761,"Sicilia",212502031.560583,554962484.551608,613957848.324242,767464516.112191,826459879.884825
"43373",761,"Syria",113850933.139315,502823199.703357,624272006.418422,616674132.842672,738122939.557737
"43374",761,"Thracia",79374781.4581094,194402522.358261,289014076.088682,273777303.81637,368388857.546792
"43375",761,"Transpadana (Regio XI)",52228725.3157679,396407947.967544,438548149.771643,448636673.283312,490776875.087411
"43376",761,"Umbria (Regio VI)",64698082.4434048,281661097.475113,311603119.447228,346359179.918518,376301201.890633
"43377",761,"Venetia et Histria (Regio X)",98044069.8955187,1152580739.72519,1275105994.87349,1250624809.62071,1373150064.76901
"43378",762,"Achaia",502988070.266822,108059212.904209,160649322.866427,611047283.17103,663637393.133249
"43379",762,"Aegyptus",575046683.609497,2340402439.64415,2923492264.29488,2915449123.25365,3498538947.90438
"43380",762,"Aemilia (Regio VIII)",55384059.6846254,498704891.994666,551719784.599864,554088951.679291,607103844.28449
"43381",762,"Africa Proconsularis",346018694.631898,1025258924.07547,1195656990.45036,1371277618.70737,1541675685.08225
"43382",762,"Alpes Cottiae",512154.991283142,51277326.4616296,70876403.4560886,51789481.4529128,71388558.4473718
"43383",762,"Alpes Graiae",0,20997707.7233706,29023393.124216,20997707.7233706,29023393.124216
"43384",762,"Alpes Maritimae",2350791.40998962,34657204.0323892,47903784.0925206,37007995.4423788,50254575.5025102
"43385",762,"Alpes Poeninae",1488942.89490948,22137070.1572734,30598239.4962949,23626013.0521828,32087182.3912044
"43386",762,"Apulia et Calabria (Regio II)",88263208.6698483,579675268.766121,641297728.486958,667938477.435969,729560937.156806
"43387",762,"Aquitania",143526588.553888,1018166054.88136,1407326650.40687,1161692643.43524,1550853238.96076
"43388",762,"Arabia",51589962.5919822,719418370.517381,893182235.589196,771008333.109363,944772198.181178
"43389",762,"Asia",578249584.06562,1127043225.70475,1272763716.81501,1705292809.77037,1851013300.88063
"43390",762,"Baetica",107389474.832738,607107315.077164,789583559.435238,714496789.909902,896973034.267976
"43391",762,"Belgica",85506743.46514,536850456.420084,742043943.599276,622357199.885224,827550687.064416
"43392",762,"Bithynia et Pontus",33907940.4853962,324329369.961616,366263373.906083,358237310.447013,400171314.39148
"43393",762,"Britannia",77472425.1246929,550349797.087537,759623871.15828,627822222.21223,837096296.282973
"43394",762,"Bruttium et Lucania (Regio III)",46928737.1532476,585798673.544404,648072082.658178,632727410.697651,695000819.811425
"43395",762,"Cappadocia",9250583.19185021,1383301180.70489,1562154416.15171,1392551763.89674,1571404999.34356
"43396",762,"Cilicia",57072551.1663599,352702828.269184,398305364.338042,409775379.435544,455377915.504402
"43397",762,"Corsica",1334392.72533206,181572466.855076,200874553.088644,182906859.580408,202208945.813976
"43398",762,"Creta",34029349.5349542,11603491.405708,17250662.7349383,45632840.9406622,51280012.2698925
"43399",762,"Cyprus",32679975.0885957,95218830.9950697,118217398.698344,127898806.083665,150897373.78694
"43400",762,"Cyrene",39507891.7747362,740304705.174503,863343371.142438,779812596.949239,902851262.917174
"43401",762,"Dacia",12811395.3996325,185025552.23213,225002198.773975,197836947.631762,237813594.173607
"43402",762,"Dalmatia",59645092.1016449,512593246.966787,623344215.179109,572238339.068432,682989307.280754
"43403",762,"Epirus",86487180.4705013,66950551.9834869,99533955.0660544,153437732.453988,186021135.536556
"43404",762,"Etruria (Regio VII)",120001254.46534,657506943.113968,727403309.754646,777508197.579308,847404564.219987
"43405",762,"Galatia",32861942.712828,909764439.586492,1027391978.53762,942626382.29932,1060253921.25045
"43406",762,"Germania Inferior",34736883.8145079,252338355.025488,348786418.722811,287075238.839996,383523302.537319
"43407",762,"Germania Superior",53028413.7736266,580620794.555998,802544058.546804,633649208.329625,855572472.320431
"43408",762,"Hispania Citerior",86313672.9562524,2872775406.4731,3736236040.26702,2959089079.42935,3822549713.22327
"43409",762,"Iudaea",15231917.9230565,22174516.6968091,27530412.3553617,37406434.6198656,42762330.2784182
"43410",762,"Latium et Campania (Regio I)",1035430731.8624,423165854.171784,468150558.900415,1458596586.03418,1503581290.76281
"43411",762,"Liguria (Regio IX)",20969039.9818094,294430276.416418,325729727.724191,315399316.398227,346698767.706001
"43412",762,"Lugdunensis",206313661.194022,954923515.65777,1319911723.87102,1161237176.85179,1526225385.06504
"43413",762,"Lusitania",26802520.765508,647553269.401195,842186220.919994,674355790.166703,868988741.685502
"43414",762,"Lycia et Pamphylia",54689395.8911107,189734659.414703,214266307.465079,244424055.305814,268955703.356189
"43415",762,"Macedonia",215243998.301628,220056280.365826,327152969.961136,435300278.667454,542396968.262765
"43416",762,"Mauretania Caesariensis",59062671.7913441,617708989.616122,720372243.689123,676771661.407466,779434915.480468
"43417",762,"Mauretania Tingitana",8649978.56375319,155358957.565884,181179621.3432,164008936.129638,189829599.906953
"43418",762,"Moesia Inferior",18987460.9996636,358330559.15988,435751509.595442,377318020.159543,454738970.595105
"43419",762,"Moesia Superior",23018559.1164355,318087339.573111,386813334.389204,341105898.689546,409831893.505639
"43420",762,"Narbonensis",140497917.62627,623363327.793963,861623523.869088,763861245.420233,1002121441.49536
"43421",762,"Noricum",17393947.9105498,338144934.282673,411204575.80059,355538882.193223,428598523.711139
"43422",762,"Numidia",78196868.7978044,322577685.30695,376190107.048664,400774554.104754,454386975.846469
"43423",762,"Pannonia Inferior",20043734.5278936,139436499.089485,169563168.470476,159480233.617379,189606902.99837
"43424",762,"Pannonia Superior",28015518.5681779,344351597.559468,418752251.607964,372367116.127646,446767770.176141
"43425",762,"Picenum (Regio V)",37627704.5031789,143810742.845381,159098563.778774,181438447.34856,196726268.281953
"43426",762,"Raetia",11783314.3209599,489682028.515216,676846930.469575,501465342.836176,688630244.790535
"43427",762,"Samnium (Regio IV)",39151232.301016,301807718.152762,333891429.425961,340958950.453778,373042661.726977
"43428",762,"Sardinia",8257889.38071745,496007146.649741,548735255.062457,504265036.030458,556993144.443175
"43429",762,"Sicilia",214630151.623436,560520204.582951,620106382.553162,775150356.206387,834736534.176598
"43430",762,"Syria",108165705.821595,477714365.615549,593098539.792239,585880071.437144,701264245.613833
"43431",762,"Thracia",85047017.222323,208294805.520714,309667436.622551,293341822.743037,394714453.844874
"43432",762,"Transpadana (Regio XI)",53162365.2625519,403494130.776096,446387630.224967,456656496.038648,499549995.487519
"43433",762,"Umbria (Regio VI)",64703818.5238272,281686069.32352,311630745.931437,346389887.847347,376334564.455264
"43434",762,"Venetia et Histria (Regio X)",99796704.286772,1173184256.54463,1297899771.40163,1272980960.8314,1397696475.68841
"43435",763,"Achaia",524132914.64601,112601855.912392,167402773.161641,636734770.558402,691535687.807651
"43436",763,"Aegyptus",616047229.125099,2507271981.69444,3131935823.85835,3123319210.81954,3747983052.98345
"43437",763,"Aemilia (Regio VIII)",57361129.5714068,516507386.610765,571414775.871454,573868516.182171,628775905.442861
"43438",763,"Africa Proconsularis",355758520.486793,1054118183.79638,1229312660.07122,1409876704.28318,1585071180.55802
"43439",763,"Alpes Cottiae",560349.881425163,56102633.5613481,77546026.0046646,56662983.4427733,78106375.8860897
"43440",763,"Alpes Graiae",0,22563565.2029197,31187748.2911787,22563565.2029197,31187748.2911787
"43441",763,"Alpes Maritimae",2572005.9557415,37918521.7377695,52411633.5736745,40490527.693511,54983639.529416
"43442",763,"Alpes Poeninae",1600328.77108303,23793115.5058313,32887253.8885294,25393444.2769144,34487582.6596124
"43443",763,"Apulia et Calabria (Regio II)",91150814.1021505,598639834.866607,662278325.413008,689790648.968757,753429139.515159
"43444",763,"Aquitania",153859972.236697,1091470246.13893,1508648965.61146,1245330218.37562,1662508937.84816
"43445",763,"Arabia",57033783.6269436,795332068.872511,987431659.272825,852365852.499455,1044465442.89977
"43446",763,"Asia",606970772.810112,1183022550.37815,1335980860.32036,1789993323.18826,1942951633.13047
"43447",763,"Baetica",111283759.178653,629122959.692968,818216373.778445,740406718.871621,929500132.957098
"43448",763,"Belgica",91762691.9494114,576128163.218623,796334266.164481,667890855.168034,888096958.113893
"43449",763,"Bithynia et Pontus",33392539.5142501,319399560.900479,360696167.643947,352792100.414729,394088707.158197
"43450",763,"Britannia",82020359.8975107,582657485.601987,804216767.435153,664677845.499498,886237127.332663
"43451",763,"Bruttium et Lucania (Regio III)",48060793.0794737,599929820.048427,663705442.648221,647990613.1279,711766235.727695
"43452",763,"Cappadocia",10016105.9806573,1497774890.70258,1691428947.32434,1507790996.68324,1701445053.305
"43453",763,"Cilicia",60713702.9442674,375204792.94362,423716709.299338,435918495.887887,484430412.243605
"43454",763,"Corsica",1358885.46752763,184905224.547823,204561600.049445,186264110.015351,205920485.516973
"43455",763,"Creta",33436844.259941,11401456.1049924,16950301.1703593,44838300.3649333,50387145.4303003
"43456",763,"Cyprus",34801429.106819,101400058.828854,125891602.084748,136201487.935673,160693031.191567
"43457",763,"Cyrene",38819996.3373833,727414818.975462,848311185.439795,766234815.312845,887131181.777179
