inscription_id	occupation_original	occupation_stripped	translation	category	hisco_code	matched_forms	form_count
117067	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργος	1
117139	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιους	1
117149	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
117206	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
117231	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονες	1
117280	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεις	1
117331	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
117453	ἀρτοπώλης	αρτοπωλης	Bread Seller	Food Preparation and Retail	51190	αρτοπωλης	1
117453	ἀρτόπωλις	αρτοπωλις	Bread Seller	Food Preparation and Retail	51190	αρτοπωλης	1
117454	κηπουρός	κηπουρος	Market Gardener	Agriculture, Animal Husbandry	62210	κηπουρος	1
117553	ῥήτωρ	ρητωρ	Orator	Literature and Scholarship	17150	ρητωρ	1
117553	σοφιστής	σοφιστης	Philosopher/sophist	Education and Training	19190	σοφιστης	1
117566	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
117579	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
117593	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
117594	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον|φιλοσοφος	2
117605	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
117613	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
117622	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
117675	λινουργός	λινουργος	Linen worker	Textiles	75130	λινουργος	1
117770	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργος	1
117771	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργος	1
117839	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
117896	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
117912	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληροι	1
117923	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλω	1
117930	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
117963	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
117966	ῥάπτης	ραπτης	Clothes mender	Textiles	79120	ραπτην	1
117968	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
117996	ἐριοπώλης	εριοπωλης	Wool seller	Textiles	45190	εριοπωλης	1
118009	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
118010	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
118022	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρω	1
118062	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
118085	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμευς	1
118095	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118099	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
118100	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
118130	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
118133	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118138	κελευστής	κελευστης	Rowing master	Seafaring/Maritime	98110	κελευστας	1
118138	πρῳρεύς	πρωρευς	Quartermaster	Seafaring/Maritime	98110	πρωρευς	1
118138	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
118158	σκαφεύς	σκαφευς	Digger	Agriculture, Animal Husbandry	62990	σκαφεων	1
118205	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
118206	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
118273	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
118278	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρων	1
118415	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
118433	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
118434	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληροι	1
118465	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
118471	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118472	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκει	1
118484	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
118497	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
118500	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικων	1
118509	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118516	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118528	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικου	1
118547	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118565	ἀργυροκόπος	αργυροκοπος	Coin minter	Metalwork	72110	αργυροκοπου	1
118585	κρεοπώλης	κρεοπωλης	Butcher	Food Preparation and Retail	62210	κρεοπωλης	1
118648	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118650	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118659	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
118659	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118661	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118666	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118674	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118734	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118744	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118762	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118764	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118812	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118820	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118824	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118825	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118829	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118838	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
118924	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματει	1
118965	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματει	1
118991	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119020	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119083	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
119170	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119196	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119199	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119272	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119274	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119276	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119321	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119322	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119324	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119333	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119339	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119340	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119364	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119365	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119373	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119374	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119375	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119385	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119411	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
119431	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119437	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119447	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119451	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119495	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119516	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119526	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφος	1
119540	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119541	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
119644	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119665	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
119711	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτων	1
119870	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
120061	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120089	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
120161	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλον	1
120162	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλον	1
120217	βαφεύς	βαφευς	Dyer	Textiles	75120	βαφεων	1
120225	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120385	ῥήτωρ	ρητωρ	Orator	Literature and Scholarship	17150	ρητωρ	1
120427	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120436	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120469	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατροι	1
120485	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120486	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120520	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
120576	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
120608	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματει	1
120623	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
120641	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120665	γεωργός	γεωργος	Farmer	Agriculture, Animal Husbandry	61110	γεωργος	1
120694	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120704	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120718	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120734	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφου	1
120801	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120821	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
120965	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιοι	1
121083	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
121085	κυβερνήτης	κυβερνητης	Helmsman	Seafaring/Maritime	98110	κυβερνητης	1
121151	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
121189	κηπουρός	κηπουρος	Market Gardener	Agriculture, Animal Husbandry	62210	κηπουρων	1
121282	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεων	1
121290	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
121291	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
121294	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεων	1
121315	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεων	1
121316	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα|γραμματεων	2
121317	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα|γραμματεων	2
121325	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
121353	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
121393	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
121403	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
121462	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματει	1
121481	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεων	1
121498	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
121499	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
121506	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
121515	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικον	1
121564	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
121575	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
121576	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
121613	μουσικός	μουσικος	Musician	Drama and Entertainment	17320	μουσικον	1
121614	μουσικός	μουσικος	Musician	Drama and Entertainment	17320	μουσικον	1
121615	μουσικός	μουσικος	Musician	Drama and Entertainment	17320	μουσικον	1
121616	μουσικός	μουσικος	Musician	Drama and Entertainment	17320	μουσικον	1
121624	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
121627	γραμματικός	γραμματικος	Grammarian	Literature and Scholarship	13920	γραμματικον	1
121648	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
121651	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικων	1
121651	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
121652	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικων	1
121668	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
121703	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργος	1
121740	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
121752	λογόγραφος	λογογραφος	Speech-writer	Writing and the Book Trade	15120	λογογραφων	1
121790	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμευς	1
121873	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
121892	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
121895	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
121901	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
121911	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα|γραμματεως	2
121916	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
122003	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
122026	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλου	1
122037	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικου	1
122080	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
122133	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
122134	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
122135	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
122136	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
122206	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
122210	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκει	1
122261	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
122262	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
122288	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
122289	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
122527	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονι	1
122605	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα|γραμματει|γραμματευς	3
122610	ποιητής	ποιητης	Maker, poet	Literature and Scholarship	17150	ποιητην	1
122610	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφοι	1
122610	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
122916	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
123002	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
123029	ἰτριοπώλης	ιτριοπωλης	Cake Seller	Food Preparation and Retail	51190	ιτριοπωλων	1
123032	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετης	1
123032	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς|γραμματεως	2
123043	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεως	1
123076	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
123122	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
123123	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
123131	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
123150	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριων	1
123158	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
123177	ἁλιεύς	αλιευς	Fisherman	Seafaring/Maritime	64110	αλιεως	1
123193	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
123214	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
123268	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
123288	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
123314	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριου	1
123323	ἡνίοχος	ηνιοχος	charioteer	Transport	98510	ηνιοχων	1
123359	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
123389	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
123390	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
123394	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
123396	γναφεύς	γναφευς	Fuller	Textiles	75140	γναφεων	1
123399	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
123404	λινουργός	λινουργος	Linen worker	Textiles	75130	λινουργων	1
123417	ποιητής	ποιητης	Maker, poet	Literature and Scholarship	17150	ποιητην	1
123418	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
123479	κηπουρός	κηπουρος	Market Gardener	Agriculture, Animal Husbandry	62210	κηπουρου	1
123546	κηπουρός	κηπουρος	Market Gardener	Agriculture, Animal Husbandry	62210	κηπουρου	1
123576	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
123581	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεων	1
123606	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονος	1
123611	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλον	1
123676	ἀρτοκόπος	αρτοκοπος	Baker	Food Preparation and Retail	53120	αρτοκοπου	1
123685	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
123690	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
123698	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
123719	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
123739	ἀρτοκόπος	αρτοκοπος	Baker	Food Preparation and Retail	53120	αρτοκοπου	1
123750	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
123751	καλιγάριος	καλιγαριος	Cobbler	Leatherwork and Footwear	80110	καλιγαριου	1
123753	καλιγάριος	καλιγαριος	Cobbler	Leatherwork and Footwear	80110	καλιγαριων	1
123759	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
123770	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμεα	1
123785	βαρβαρικάριος	βαρβαρικαριος	Gilder	Textiles	72110	βαρβαρικαριου	1
123802	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμεως	1
123803	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμευς	1
123804	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριου	1
123808	μυρεψός	μυρεψος	Perfume boiler	Perfumes, Aromatics, and Nostrums	6390	μυρεψου	1
123814	κοπιάτης	κοπιατης	Grave-digger, sexton	Miscellaneous	54990	κοπιατων	1
123816	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
123844	ἀρτοκόπος	αρτοκοπος	Baker	Food Preparation and Retail	53120	αρτοκοπου	1
123845	λανάριος	λαναριος	Wool worker	Textiles	76990	λαναριου	1
123850	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμεως	1
123853	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεως	1
123860	χρυσόχοος	χρυσοχοος	Goldsmith	Metalwork	72110	χρυσοχοου	1
123861	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμεως	1
123866	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
123868	μυρεψός	μυρεψος	Perfume boiler	Perfumes, Aromatics, and Nostrums	6390	μυρεψου	1
123887	γναφεύς	γναφευς	Fuller	Textiles	75140	γναφεως	1
123891	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριου	1
123892	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονος	1
123894	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεως	1
123911	καλιγάριος	καλιγαριος	Cobbler	Leatherwork and Footwear	80110	καλιγαριου	1
123915	χρυσόχοος	χρυσοχοος	Goldsmith	Metalwork	72110	χρυσοχοου	1
123920	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριων	1
123921	λανάριος	λαναριος	Wool worker	Textiles	76990	λαναριου	1
123932	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριου	1
123933	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεως	1
123935	βρακάριος	βρακαριος	Maker of trousers	Textiles	79120	βρακαριου	1
123939	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
123942	χρυσόχοος	χρυσοχοος	Goldsmith	Metalwork	72110	χρυσοχοου	1
123960	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριων	1
123972	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριου	1
123980	μυρεψός	μυρεψος	Perfume boiler	Perfumes, Aromatics, and Nostrums	6390	μυρεψου	1
124008	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
124010	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεως	1
124016	καλιγάριος	καλιγαριος	Cobbler	Leatherwork and Footwear	80110	καλιγαριου	1
124027	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμεως	1
124032	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριου	1
124040	ναυπηγός	ναυπηγος	Shipwright	Woodwork	73210	ναυπηγων	1
124046	ἀρτοκόπος	αρτοκοπος	Baker	Food Preparation and Retail	53120	αρτοκοπου	1
124050	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμεως	1
124051	κηπουρός	κηπουρος	Market Gardener	Agriculture, Animal Husbandry	62210	κηπουρου	1
124061	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονος	1
124062	πλουμάριος	πλουμαριος	Feather worker	Textiles	79990	πλουμαριου	1
124064	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεως	1
124068	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
124085	κηπουρός	κηπουρος	Market Gardener	Agriculture, Animal Husbandry	62210	κηπουρου	1
124085	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονος	1
124092	οἰκοδομος	οικοδομος	Builder	Construction	95110	οικοδομου	1
124095	καλιγάριος	καλιγαριος	Cobbler	Leatherwork and Footwear	80110	καλιγαριου	1
124146	λεπτουργός	λεπτουργος	Joiner, wood worker	Construction	95110	λεπτουργου	1
124147	βρακάριος	βρακαριος	Maker of trousers	Textiles	79120	βρακαριου	1
124153	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλου	1
